timestamp,latitude,longitude,id_indicator,sst_measurement_method,sea_surface_temp
1918-08-13 05:00:00 UTC,32.4,-80.4,,10,27.8
1930-11-29 12:00:00 UTC,32.33,-80,10,,16.7
1992-10-25 12:13:00 UTC,32.5,-79.1,3,,24.2
1999-01-24 02:49:00 UTC,32.5,-79.1,3,,20.6
1996-02-28 05:49:00 UTC,32.5,-79.1,3,,19.1
1994-08-01 11:49:00 UTC,32.5,-79.1,3,,27.2
1993-08-12 05:49:00 UTC,32.5,-79.1,3,,27.6
1996-04-10 23:49:00 UTC,32.5,-79.1,3,,17.2
1999-01-02 23:49:00 UTC,32.5,-79.1,3,,21.4
1993-10-12 20:49:00 UTC,32.5,-79.1,3,,25.2
1994-07-11 23:49:00 UTC,32.5,-79.1,3,,28.2
1997-01-23 11:49:00 UTC,32.5,-79.1,3,,17.6
1994-10-26 08:49:00 UTC,32.5,-79.1,3,,23
1996-07-19 02:49:00 UTC,32.5,-79.1,3,,27.7
1996-04-21 05:49:00 UTC,32.5,-79.1,3,,18.3
1994-12-01 20:49:00 UTC,32.5,-79.1,3,,22.2
1994-08-14 17:49:00 UTC,32.5,-79.1,3,,26.6
1996-06-09 14:49:00 UTC,32.5,-79.1,3,,24.5
1999-02-28 23:49:00 UTC,32.5,-79.1,3,,19.8
1996-01-23 14:49:00 UTC,32.5,-79.1,3,,18.4
1996-02-28 17:49:00 UTC,32.5,-79.1,3,,16.5
1996-03-08 23:49:00 UTC,32.5,-79.1,3,,17.1
1996-02-28 08:49:00 UTC,32.5,-79.1,3,,16.7
1994-07-21 08:49:00 UTC,32.5,-79.1,3,,27.6
1993-12-03 20:49:00 UTC,32.5,-79.1,3,,22.7
1996-08-06 11:49:00 UTC,32.5,-79.1,3,,27.6
1993-10-03 05:49:00 UTC,32.5,-79.1,3,,25.9
1996-04-03 17:49:00 UTC,32.5,-79.1,3,,17.5
1993-11-12 02:49:00 UTC,32.5,-79.1,3,,24.3
1995-10-17 02:49:00 UTC,32.5,-79.1,3,,25.3
1994-11-16 20:49:00 UTC,32.5,-79.1,3,,23.5
1998-11-09 02:49:00 UTC,32.5,-79.1,3,,23.7
1994-08-27 17:49:00 UTC,32.5,-79.1,3,,26.9
1993-07-16 20:49:00 UTC,32.5,-79.1,3,,28.5
1996-05-13 11:49:00 UTC,32.5,-79.1,3,,21.4
1996-07-05 11:49:00 UTC,32.5,-79.1,3,,26.7
1992-06-20 03:00:00 UTC,32.5,-79.1,3,,26.1
1993-08-11 14:49:00 UTC,32.5,-79.1,3,,27.6
1996-03-10 08:49:00 UTC,32.5,-79.1,3,,15.6
1996-06-17 23:49:00 UTC,32.5,-79.1,3,,26.8
1995-10-25 08:49:00 UTC,32.5,-79.1,3,,25.1
1994-07-06 02:49:00 UTC,32.5,-79.1,3,,26.6
1995-12-26 20:49:00 UTC,32.5,-79.1,3,,19
1996-03-29 23:49:00 UTC,32.5,-79.1,3,,16.5
1995-12-24 11:49:00 UTC,32.5,-79.1,3,,19.6
1994-10-19 14:49:00 UTC,32.5,-79.1,3,,24.2
1999-04-06 23:49:00 UTC,32.5,-79.1,3,,22.6
1995-08-27 02:49:00 UTC,32.5,-79.1,3,,27.6
1994-07-07 11:49:00 UTC,32.5,-79.1,3,,26.6
1994-06-25 17:49:00 UTC,32.5,-79.1,3,,25.3
1992-06-23 09:13:00 UTC,32.5,-79.1,3,,25.9
1994-08-31 17:49:00 UTC,32.5,-79.1,3,,27.4
1995-07-24 23:49:00 UTC,32.5,-79.1,3,,29
1995-09-01 11:49:00 UTC,32.5,-79.1,3,,27.4
1994-09-24 20:49:00 UTC,32.5,-79.1,3,,25.1
1999-01-11 14:49:00 UTC,32.5,-79.1,3,,22
1998-12-25 08:49:00 UTC,32.5,-79.1,3,,22.7
1996-08-05 17:49:00 UTC,32.5,-79.1,3,,28.5
1996-04-15 08:49:00 UTC,32.5,-79.1,3,,16.7
1995-12-05 08:49:00 UTC,32.5,-79.1,3,,22.7
1992-06-26 06:00:00 UTC,32.5,-79.1,3,,26
1995-12-23 05:49:00 UTC,32.5,-79.1,3,,19.9
1993-09-30 20:49:00 UTC,32.5,-79.1,3,,26.1
1995-12-23 02:49:00 UTC,32.5,-79.1,3,,20.4
1995-11-05 14:49:00 UTC,32.5,-79.1,3,,23.7
1996-07-21 05:49:00 UTC,32.5,-79.1,3,,27.6
1993-10-29 23:49:00 UTC,32.5,-79.1,3,,24.3
1996-02-28 05:49:00 UTC,32.5,-79.1,3,,18.3
1996-02-28 05:49:00 UTC,32.5,-79.1,3,,17.2
1994-09-24 14:49:00 UTC,32.5,-79.1,3,,25.1
1996-09-04 17:49:00 UTC,32.5,-79.1,3,,26.9
1996-04-04 17:49:00 UTC,32.5,-79.1,3,,17.3
1995-12-30 05:49:00 UTC,32.5,-79.1,3,,19.6
1993-12-04 05:49:00 UTC,32.5,-79.1,3,,22.7
1994-11-29 11:49:00 UTC,32.5,-79.1,3,,22.2
1999-01-08 02:49:00 UTC,32.5,-79.1,3,,20.6
1998-11-13 17:49:00 UTC,32.5,-79.1,3,,23
1996-06-29 11:49:00 UTC,32.5,-79.1,3,,26.6
1993-11-12 11:49:00 UTC,32.5,-79.1,3,,23.8
1999-01-02 17:49:00 UTC,32.5,-79.1,3,,21.5
1996-06-12 08:49:00 UTC,32.5,-79.1,3,,25.1
1999-01-13 17:49:00 UTC,32.5,-79.1,3,,21.4
1997-01-16 14:49:00 UTC,32.5,-79.1,3,,19
1995-08-30 14:49:00 UTC,32.5,-79.1,3,,27.4
1994-07-14 11:49:00 UTC,32.5,-79.1,3,,27.7
1992-06-22 18:00:00 UTC,32.5,-79.1,3,,26.1
1996-06-10 08:49:00 UTC,32.5,-79.1,3,,25.1
1993-07-28 17:49:00 UTC,32.5,-79.1,3,,29.7
2000-03-07 18:00:00 UTC,32.5,-79.1,3,1,21.3
2000-03-07 07:00:00 UTC,32.5,-79.1,3,1,20.9
1993-02-28 18:13:00 UTC,32.5,-79.1,3,,21.9
1993-03-28 00:13:00 UTC,32.5,-79.1,3,,17.3
1993-04-08 00:13:00 UTC,32.5,-79.1,3,,17.4
1993-09-27 14:49:00 UTC,32.5,-79.1,3,,27.4
1993-04-18 15:13:00 UTC,32.5,-79.1,3,,17.2
1993-04-24 00:13:00 UTC,32.5,-79.1,3,,19
1993-04-26 15:13:00 UTC,32.5,-79.1,3,,19.8
1994-11-22 11:49:00 UTC,32.5,-79.1,3,,23.4
1994-01-06 14:49:00 UTC,32.5,-79.1,3,,16.5
1993-01-17 15:13:00 UTC,32.5,-79.1,3,,21.9
1993-04-04 06:13:00 UTC,32.5,-79.1,3,,16
1930-04-29 09:00:00 UTC,32.5,-79.5,10,,19.5
1929-08-06 13:00:00 UTC,32.5,-79.5,10,10,27.8
1992-12-30 15:13:00 UTC,32.5,-79.1,3,,20.4
1993-01-01 18:13:00 UTC,32.5,-79.1,3,,20.6
1992-12-20 12:13:00 UTC,32.5,-79.1,3,,21.1
1999-02-28 18:28:00 UTC,32.83,-79.2,6,12,16.1
1984-04-19 07:25:00 UTC,32.56,-80.04,6,12,16.8
1985-04-12 00:00:00 UTC,32.55,-79.14,6,12,18.6
1998-04-27 15:30:00 UTC,32.93,-79.28,,12,19.4
1998-04-23 00:00:00 UTC,32.38,-80.29,,12,19.1
2000-05-15 15:00:00 UTC,32.5,-79.1,3,1,23.1
2000-01-13 07:00:00 UTC,32.5,-79.1,3,1,20.2
2000-11-09 00:00:00 UTC,32.5,-79.1,3,1,25.1
2000-10-01 13:00:00 UTC,32.5,-79.1,3,1,25.7
2000-10-13 23:00:00 UTC,32.5,-79.1,3,1,25.2
2000-12-21 11:00:00 UTC,32.5,-79.1,3,1,20.1
2000-01-04 06:00:00 UTC,32.5,-79.1,3,1,21
2000-05-11 18:00:00 UTC,32.5,-79.1,3,1,23
2000-08-08 18:00:00 UTC,32.5,-79.1,3,1,27.6
2000-08-21 18:00:00 UTC,32.5,-79.1,3,1,27.5
1945-09-07 16:00:00 UTC,32.5,-80.5,,,27.2
2000-02-28 04:00:00 UTC,32.5,-79.1,3,1,18.9
2000-09-14 11:00:00 UTC,32.5,-79.1,3,1,28.2
2000-06-24 12:00:00 UTC,32.5,-79.1,3,1,27.1
2000-04-22 14:00:00 UTC,32.5,-79.1,3,1,20.2
2000-06-23 12:00:00 UTC,32.5,-79.1,3,1,27.2
2000-04-14 13:00:00 UTC,32.5,-79.1,3,1,19.7
2000-08-04 14:00:00 UTC,32.5,-79.1,3,1,27.8
2000-07-24 09:00:00 UTC,32.5,-79.1,3,1,28.2
2000-02-28 11:00:00 UTC,32.5,-79.1,3,1,18.6
2000-09-14 05:00:00 UTC,32.5,-79.1,3,1,28.1
2000-07-19 06:00:00 UTC,32.5,-79.1,3,1,28.3
2000-02-28 03:00:00 UTC,32.5,-79.1,3,1,15.4
2000-12-26 23:00:00 UTC,32.5,-79.1,3,1,20.2
2000-01-02 15:00:00 UTC,32.5,-79.1,3,1,20.4
2000-01-25 23:00:00 UTC,32.5,-79.1,3,1,20.7
2000-07-19 02:00:00 UTC,32.5,-79.1,3,1,28.8
2000-05-21 04:00:00 UTC,32.5,-79.1,3,1,25.2
2000-04-17 15:00:00 UTC,32.5,-79.1,3,1,20.7
2000-07-04 15:00:00 UTC,32.5,-79.1,3,1,27.1
2000-12-04 04:00:00 UTC,32.5,-79.1,3,1,21
2000-03-27 06:00:00 UTC,32.5,-79.1,3,1,21.6
2000-04-17 11:00:00 UTC,32.5,-79.1,3,1,20.7
2000-05-14 18:00:00 UTC,32.5,-79.1,3,1,23.3
2000-05-28 04:00:00 UTC,32.5,-79.1,3,1,25
1943-12-16 13:00:00 UTC,32.5,-80.5,9,,23.3
2000-02-28 16:00:00 UTC,32.5,-79.1,3,1,18
2000-01-03 06:00:00 UTC,32.5,-79.1,3,1,20.7
1951-05-04 13:27:00 UTC,32.6,-79.74,6,11,21.7
1981-10-27 14:54:00 UTC,32.5,-79.71,6,11,20.7
1949-05-09 14:30:00 UTC,32.42,-79.62,6,11,23.2
1994-02-28 05:49:00 UTC,32.5,-79.1,3,,15
1995-05-25 11:49:00 UTC,32.5,-79.1,3,,24.5
1995-03-11 02:49:00 UTC,32.5,-79.1,3,,17.2
1995-03-13 05:49:00 UTC,32.5,-79.1,3,,18.3
1995-06-15 14:49:00 UTC,32.5,-79.1,3,,25.8
1995-02-28 08:49:00 UTC,32.5,-79.1,3,,17.3
1995-03-01 14:49:00 UTC,32.5,-79.1,3,,15.3
1995-04-11 17:49:00 UTC,32.5,-79.1,3,,22.7
1995-04-03 08:49:00 UTC,32.5,-79.1,3,,19.9
1995-06-12 11:49:00 UTC,32.5,-79.1,3,,26.1
1994-02-28 20:49:00 UTC,32.5,-79.1,3,,13.3
1995-01-28 11:49:00 UTC,32.5,-79.1,3,,19.1
1994-01-23 23:49:00 UTC,32.5,-79.1,3,,12.5
1995-05-25 17:49:00 UTC,32.5,-79.1,3,,25.1
1994-02-28 14:49:00 UTC,32.5,-79.1,3,,15
1995-03-02 05:49:00 UTC,32.5,-79.1,3,,16.7
1995-07-02 17:49:00 UTC,32.5,-79.1,3,,27.4
1995-04-16 11:49:00 UTC,32.5,-79.1,3,,21.9
1995-02-28 11:49:00 UTC,32.5,-79.1,3,,17.3
1992-10-28 21:13:00 UTC,32.5,-79.1,3,,25.3
1994-12-24 02:49:00 UTC,32.5,-79.1,3,,20.4
1995-05-08 20:49:00 UTC,32.5,-79.1,3,,23.7
1995-07-08 20:49:00 UTC,32.5,-79.1,3,,28.2
1995-02-28 05:49:00 UTC,32.5,-79.1,3,,16.8
1994-12-17 05:49:00 UTC,32.5,-79.1,3,,21.2
1992-11-14 15:13:00 UTC,32.5,-79.1,3,,23
1995-03-20 17:49:00 UTC,32.5,-79.1,3,,22.7
1994-01-24 17:49:00 UTC,32.5,-79.1,3,,11.8
1952-11-22 06:00:00 UTC,32.1,-79.4,,,22.2
1956-09-14 12:00:00 UTC,32.5,-79.3,10,,26.1
1991-08-13 05:00:00 UTC,32.4,-79.4,1,,29.6
1992-04-09 04:00:00 UTC,32.3,-79.5,1,,20.8
1992-11-17 18:00:00 UTC,32.6,-79.3,1,,22
1977-06-09 18:00:00 UTC,32.1,-79.8,1,,26.7
1985-07-23 12:00:00 UTC,32.5,-79.5,1,,26.7
1985-02-28 12:00:00 UTC,32.8,-79.7,1,,11.1
1990-03-13 18:00:00 UTC,32.8,-79.6,1,,18.3
1986-08-07 18:00:00 UTC,32.6,-79.5,1,,28.8
1982-08-19 06:00:00 UTC,32.9,-80.2,1,,28.8
1987-04-08 06:00:00 UTC,32.8,-79.5,1,,15.5
1984-10-24 12:00:00 UTC,32.2,-79.1,1,,28.6
1980-12-02 12:00:00 UTC,32.2,-79.4,2,9,20.4
1990-11-22 12:00:00 UTC,32.2,-79.3,1,,24
1993-03-25 21:00:00 UTC,32.6,-79.6,1,,13.8
1996-05-06 03:00:00 UTC,32.5,-79.6,1,1,21
1997-05-12 17:00:00 UTC,32.9,-80,1,,21.5
1997-05-15 04:00:00 UTC,32.9,-79.9,1,7,21.6
1997-01-29 21:00:00 UTC,32.8,-79.9,1,7,10.8
1999-09-23 06:00:00 UTC,32.5,-79.3,1,1,25.5
1998-08-05 03:00:00 UTC,32.1,-79.8,1,3,26.2
1997-08-09 06:00:00 UTC,32.8,-79.9,1,0,26.8
1998-12-27 10:00:00 UTC,32.4,-79.6,1,3,18.3
1988-12-25 00:00:00 UTC,32.2,-79.9,1,0,18
1991-12-20 10:00:00 UTC,32.2,-79.8,1,0,21.4
1997-09-06 00:00:00 UTC,32.2,-79.7,1,7,28
1999-02-28 17:00:00 UTC,32.8,-79.9,1,3,13.7
1996-03-31 23:00:00 UTC,32.1,-79.4,1,7,19.1
1982-10-10 00:00:00 UTC,32.3,-79.4,1,,26.4
1990-04-20 06:00:00 UTC,32.5,-79.8,1,0,19
1939-08-10 12:00:00 UTC,32.5,-79.2,10,0,27.8
1938-08-06 12:00:00 UTC,32.2,-79.4,10,0,25.6
1937-04-22 12:00:00 UTC,32.17,-80.38,10,,18.9
1937-04-10 12:00:00 UTC,32.05,-80.87,10,,16.7
1936-05-19 12:00:00 UTC,32.13,-80.12,10,,22.8
1979-10-29 12:00:00 UTC,33.1,-79.5,,,18.5
1980-03-18 00:00:00 UTC,32.7,-79.5,1,9,12.8
1989-12-19 15:00:00 UTC,32.7,-79.8,1,0,11.8
1995-12-18 15:00:00 UTC,32.1,-79.3,1,1,22.8
1976-07-30 00:00:00 UTC,32.2,-79.3,1,,26.7
1980-05-07 00:00:00 UTC,32.7,-79.7,1,9,20
1977-05-14 00:00:00 UTC,32.2,-79.7,1,,21.7
1990-07-26 18:00:00 UTC,32.2,-79.4,1,,27.8
1976-07-14 00:00:00 UTC,32.2,-79.3,1,,27.8
1966-06-21 06:00:00 UTC,32.6,-79.8,9,,22.2
1969-01-08 06:00:00 UTC,32.6,-79.6,,9,9.2
1972-11-16 06:00:00 UTC,32.4,-79.4,0,,21.1
1972-11-18 03:00:00 UTC,32.5,-79.5,0,,21.1
1972-11-18 06:00:00 UTC,32.3,-79.6,0,,20
1961-07-26 06:00:00 UTC,32.3,-79.4,10,,28.9
1953-01-06 12:00:00 UTC,32.2,-79.9,10,,22.8
1961-11-26 18:00:00 UTC,32.6,-79.1,10,,23.3
1960-08-15 06:00:00 UTC,32.5,-79.2,10,,28.9
1956-05-21 00:00:00 UTC,32.4,-79.7,10,,20.6
1960-11-03 18:00:00 UTC,32.3,-79.8,10,,27.2
1959-04-29 18:00:00 UTC,32.2,-79.1,10,,23.9
1959-03-03 18:00:00 UTC,32.1,-79.5,,,21.1
1962-03-08 12:00:00 UTC,32.1,-79.5,10,,18.9
1959-11-26 06:00:00 UTC,32.3,-79.6,10,,20
1968-12-20 06:00:00 UTC,32.2,-79.5,9,0,15.6
1968-10-28 12:00:00 UTC,32.1,-79.3,9,0,26.2
1964-10-05 12:00:00 UTC,32.5,-79.2,9,,26
1996-08-08 18:00:00 UTC,32.3,-79.1,1,0,30
1972-10-01 18:00:00 UTC,32.5,-79.3,0,,27.8
1958-01-12 06:00:00 UTC,32.2,-79.8,10,,10
1965-01-13 06:00:00 UTC,32.7,-79.5,9,,15.6
1965-07-15 06:00:00 UTC,32.2,-79.1,9,,29.4
1965-04-29 00:00:00 UTC,32.5,-79.5,9,,17.2
1970-08-30 12:00:00 UTC,32.3,-80.2,0,,27.8
1972-02-28 09:00:00 UTC,32.4,-79.4,0,,15.6
1970-08-29 06:00:00 UTC,32.3,-80.2,0,,27.8
1969-03-21 06:00:00 UTC,32.3,-79.3,9,0,16.1
1966-12-16 06:00:00 UTC,33.4,-79.1,9,,25
1977-03-09 06:00:00 UTC,32.7,-79.5,1,,19
1976-06-01 18:00:00 UTC,32.1,-79.4,1,,24.4
1981-09-17 18:00:00 UTC,32.7,-79.5,1,9,25.6
1991-03-15 00:00:00 UTC,32.2,-79.5,1,1,20
1958-11-10 18:00:00 UTC,32.7,-79.5,,,24.4
1959-05-28 12:00:00 UTC,32.2,-79.3,10,,24.4
1963-03-27 12:00:00 UTC,32.7,-79.5,10,,20.6
1971-03-09 00:00:00 UTC,32.2,-80.9,,0,22
1940-02-29 12:00:00 UTC,32.2,-79.9,10,0,14.4
1939-12-25 00:00:00 UTC,32.7,-79.2,10,1,20
1936-10-12 12:00:00 UTC,32.5,-79.5,10,1,26.7
2000-06-17 05:49:00 UTC,32.5,-79.1,3,,26.5
2000-06-17 02:49:00 UTC,32.5,-79.1,3,,26.8
1999-11-25 20:49:00 UTC,32.5,-79.1,3,,23.7
2000-07-03 05:49:00 UTC,32.5,-79.1,3,,26.5
2000-08-03 17:49:00 UTC,32.5,-79.1,3,,28.1
1999-07-22 17:49:00 UTC,32.5,-79.1,3,,28.9
2000-08-15 14:49:00 UTC,32.5,-79.1,3,,28
2000-09-28 17:49:00 UTC,32.5,-79.1,3,,26.2
1999-07-06 17:49:00 UTC,32.5,-79.1,3,,26.9
2000-10-08 17:49:00 UTC,32.5,-79.1,3,,26.6
2000-09-30 20:49:00 UTC,32.5,-79.1,3,,25.5
2000-07-19 11:49:00 UTC,32.5,-79.1,3,,28.1
2000-07-19 14:49:00 UTC,32.5,-79.1,3,,28.7
2000-05-19 20:49:00 UTC,32.5,-79.1,3,,23.5
2000-11-18 11:49:00 UTC,32.5,-79.1,3,,23.8
2000-07-10 20:49:00 UTC,32.5,-79.1,3,,27
2000-03-05 17:49:00 UTC,32.5,-79.1,3,,21
2000-09-22 14:49:00 UTC,32.5,-79.1,3,,27.1
2000-07-18 23:49:00 UTC,32.5,-79.1,3,,29.2
1999-12-05 11:49:00 UTC,32.5,-79.1,3,,23
1999-07-30 02:49:00 UTC,32.5,-79.1,3,,29.5
2000-08-17 17:49:00 UTC,32.5,-79.1,3,,28.3
2000-04-04 20:49:00 UTC,32.5,-79.1,3,,20
1999-07-15 05:49:00 UTC,32.5,-79.1,3,,27.5
2000-03-02 23:49:00 UTC,32.5,-79.1,3,,20.4
2000-08-02 08:49:00 UTC,32.5,-79.1,3,,27.8
2000-04-28 17:49:00 UTC,32.5,-79.1,3,,20.3
1999-11-18 23:49:00 UTC,32.5,-79.1,3,,22.9
1999-09-08 11:49:00 UTC,32.5,-79.1,3,,26.7
2000-01-09 02:49:00 UTC,32.5,-79.1,3,,22
2000-04-08 23:49:00 UTC,32.5,-79.1,3,,20.5
2000-01-02 11:49:00 UTC,32.5,-79.1,3,,20.3
1999-08-08 14:49:00 UTC,32.5,-79.1,3,,29.4
2000-11-25 20:49:00 UTC,32.5,-79.1,3,,22.2
2000-06-05 05:49:00 UTC,32.5,-79.1,3,,24.9
2000-11-30 14:49:00 UTC,32.5,-79.1,3,,22.1
2000-11-21 20:49:00 UTC,32.5,-79.1,3,,23.6
2000-08-30 17:49:00 UTC,32.5,-79.1,3,,28.2
2000-01-25 17:49:00 UTC,32.5,-79.1,3,,20.8
2000-08-08 23:49:00 UTC,32.5,-79.1,3,,27.8
1999-07-29 23:49:00 UTC,32.5,-79.1,3,,29.6
1919-11-29 15:00:00 UTC,32.3,-79.1,9,,23.9
1858-11-17 01:00:00 UTC,32.43,-79.08,10,,16.7
1923-12-31 05:00:00 UTC,32.5,-79.5,9,9,13
1995-10-13 17:49:00 UTC,32.5,-79.1,3,,27.7
1999-02-28 14:49:00 UTC,32.5,-79.1,3,,20.6
1996-05-29 20:49:00 UTC,32.5,-79.1,3,,25.3
1996-05-23 20:49:00 UTC,32.5,-79.1,3,,24.6
1995-12-06 14:49:00 UTC,32.5,-79.1,3,,22.2
1995-12-09 23:49:00 UTC,32.5,-79.1,3,,22.2
1995-08-20 11:49:00 UTC,32.5,-79.1,3,,28.2
1995-12-30 11:49:00 UTC,32.5,-79.1,3,,19.5
1993-10-23 05:49:00 UTC,32.5,-79.1,3,,25.8
1993-08-20 05:49:00 UTC,32.5,-79.1,3,,29
1993-10-29 14:49:00 UTC,32.5,-79.1,3,,24.3
1997-01-29 14:49:00 UTC,32.5,-79.1,3,,18.3
1994-12-06 14:49:00 UTC,32.5,-79.1,3,,22.7
1999-03-23 02:49:00 UTC,32.5,-79.1,3,,19.5
1994-07-04 02:49:00 UTC,32.5,-79.1,3,,26.6
1996-07-31 17:49:00 UTC,32.5,-79.1,3,,27.7
1993-07-29 20:49:00 UTC,32.5,-79.1,3,,29.2
1995-08-12 17:49:00 UTC,32.5,-79.1,3,,28.9
1999-04-01 20:49:00 UTC,32.5,-79.1,3,,19.9
1996-07-19 08:49:00 UTC,32.5,-79.1,3,,27.4
1995-10-03 02:49:00 UTC,32.5,-79.1,3,,26
1994-06-19 23:49:00 UTC,32.5,-79.1,3,,26.5
1998-12-31 11:49:00 UTC,32.5,-79.1,3,,21.5
1995-10-27 23:49:00 UTC,32.5,-79.1,3,,25.4
1996-08-08 05:49:00 UTC,32.5,-79.1,3,,28.1
1997-01-22 05:49:00 UTC,32.5,-79.1,3,,17.6
1995-10-20 20:49:00 UTC,32.5,-79.1,3,,26.1
1995-10-25 02:49:00 UTC,32.5,-79.1,3,,25.3
1993-07-27 20:49:00 UTC,32.5,-79.1,3,,30
1999-02-28 05:49:00 UTC,32.5,-79.1,3,,20.4
1993-08-20 14:49:00 UTC,32.5,-79.1,3,,29
1994-10-01 20:49:00 UTC,32.5,-79.1,3,,26.1
1995-11-04 02:49:00 UTC,32.5,-79.1,3,,23.8
1998-11-07 14:49:00 UTC,32.5,-79.1,3,,23.4
1992-10-23 15:13:00 UTC,32.5,-79.1,3,,25
1993-11-21 17:49:00 UTC,32.5,-79.1,3,,20.9
1998-12-12 05:49:00 UTC,32.5,-79.1,3,,22.2
1993-12-10 23:49:00 UTC,32.5,-79.1,3,,22.8
1996-07-19 14:49:00 UTC,32.5,-79.1,3,,27.4
1994-09-06 23:49:00 UTC,32.5,-79.1,3,,25.3
1996-02-28 11:49:00 UTC,32.5,-79.1,3,,16.8
1994-09-25 11:49:00 UTC,32.5,-79.1,3,,25
1997-01-29 11:49:00 UTC,32.5,-79.1,3,,18
1992-10-18 09:13:00 UTC,32.5,-79.1,3,,25.8
1996-07-10 08:49:00 UTC,32.5,-79.1,3,,26.6
1992-07-19 06:00:00 UTC,32.5,-79.1,3,,28.4
1992-10-10 09:13:00 UTC,32.5,-79.1,3,,25.3
1999-01-27 08:49:00 UTC,32.5,-79.1,3,,19.9
1999-02-28 02:49:00 UTC,32.5,-79.1,3,,19
1992-07-20 12:13:00 UTC,32.5,-79.1,3,,28.2
1998-12-29 02:49:00 UTC,32.5,-79.1,3,,22.3
1999-04-29 20:49:00 UTC,32.5,-79.1,3,,20.3
1992-08-24 00:13:00 UTC,32.5,-79.1,3,,26.8
1993-12-19 20:49:00 UTC,32.5,-79.1,3,,21.1
1992-06-24 21:13:00 UTC,32.5,-79.1,3,,26.6
1993-07-27 17:49:00 UTC,32.5,-79.1,3,,30
1992-10-03 06:13:00 UTC,32.5,-79.1,3,,25.8
1999-03-18 08:49:00 UTC,32.5,-79.1,3,,19.1
1996-05-26 02:49:00 UTC,32.5,-79.1,3,,25
1996-03-15 20:49:00 UTC,32.5,-79.1,3,,18.8
1992-10-19 12:13:00 UTC,32.5,-79.1,3,,23
1996-05-18 23:49:00 UTC,32.5,-79.1,3,,22.7
1996-07-26 05:49:00 UTC,32.5,-79.1,3,,27.6
1999-02-28 20:49:00 UTC,32.5,-79.1,3,,19
1994-08-29 02:49:00 UTC,32.5,-79.1,3,,26.6
1998-12-29 17:49:00 UTC,32.5,-79.1,3,,22.9
1995-08-05 11:49:00 UTC,32.5,-79.1,3,,28.1
1996-03-02 14:49:00 UTC,32.5,-79.1,3,,18.4
1996-02-28 23:49:00 UTC,32.5,-79.1,3,,16.7
1993-11-18 20:49:00 UTC,32.5,-79.1,3,,23.8
1999-03-07 08:49:00 UTC,32.5,-79.1,3,,19.1
1993-05-10 21:13:00 UTC,32.5,-79.1,3,,21.9
1996-05-13 17:49:00 UTC,32.5,-79.1,3,,22.2
1992-10-19 18:13:00 UTC,32.5,-79.1,3,,23.5
1995-09-29 08:49:00 UTC,32.5,-79.1,3,,26.6
1995-10-09 02:49:00 UTC,32.5,-79.1,3,,26.6
1994-07-14 08:49:00 UTC,32.5,-79.1,3,,27.7
1996-08-30 02:49:00 UTC,32.5,-79.1,3,,27.4
1992-08-20 21:13:00 UTC,32.5,-79.1,3,,27.4
1995-11-04 08:49:00 UTC,32.5,-79.1,3,,23.7
1996-08-26 08:49:00 UTC,32.5,-79.1,3,,27.4
1992-10-01 06:13:00 UTC,32.5,-79.1,3,,26.1
1992-07-15 18:13:00 UTC,32.5,-79.1,3,,28.1
1999-03-24 08:49:00 UTC,32.5,-79.1,3,,18.4
1993-02-28 00:13:00 UTC,32.5,-79.1,3,,19.5
1993-02-28 12:13:00 UTC,32.5,-79.1,3,,20.6
1993-02-28 09:13:00 UTC,32.5,-79.1,3,,21.5
1993-02-28 12:13:00 UTC,32.5,-79.1,3,,19.2
1993-04-20 21:13:00 UTC,32.5,-79.1,3,,18.8
1993-02-28 06:13:00 UTC,32.5,-79.1,3,,20.7
1993-01-26 09:13:00 UTC,32.5,-79.1,3,,21.1
1993-02-28 12:13:00 UTC,32.5,-79.1,3,,19.1
1993-09-27 05:49:00 UTC,32.5,-79.1,3,,27.6
1993-07-20 17:49:00 UTC,32.5,-79.1,3,,29.2
1992-12-01 09:13:00 UTC,32.5,-79.1,3,,22.2
1993-01-03 15:13:00 UTC,32.5,-79.1,3,,21.9
1992-12-29 18:13:00 UTC,32.5,-79.1,3,,20.4
1993-01-04 12:13:00 UTC,32.5,-79.1,3,,21.5
1992-12-20 21:13:00 UTC,32.5,-79.1,3,,20.7
1997-02-28 18:58:00 UTC,32.9,-79.25,,12,11.6
1997-02-28 09:27:00 UTC,32.4,-80.3,,12,12.3
1972-01-01 21:48:00 UTC,32.43,-79.19,6,11,21.7
1972-10-04 10:42:00 UTC,32.33,-80.27,6,11,24.6
1998-04-28 10:58:00 UTC,32.76,-79.88,,12,20.3
1999-09-21 07:55:00 UTC,32.06,-79.36,3,,27.7
2000-01-07 02:00:00 UTC,32.5,-79.1,3,1,20.2
2000-07-18 01:00:00 UTC,32.5,-79.1,3,1,28.4
2000-09-03 11:00:00 UTC,32.5,-79.1,3,1,28.1
2000-11-28 23:00:00 UTC,32.5,-79.1,3,1,22.4
2000-06-18 01:00:00 UTC,32.5,-79.1,3,1,26.8
2000-07-05 06:00:00 UTC,32.5,-79.1,3,1,26.8
1945-05-29 22:00:00 UTC,32.5,-79.5,,,24.4
1988-02-28 00:00:00 UTC,32.2,-79.1,1,,16.7
1994-11-23 00:00:00 UTC,32.1,-79.8,1,,18.9
2000-08-19 13:00:00 UTC,32.5,-79.1,3,1,27.9
